Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Kiribati,KIR,,103.257843,128.2682648,105.552002,,137.9175873,119.9437408,129.9667511,129.9248352,129.0802307,131.5344849,134.7598419,140.054657,136.7215729,129.7090149,127.526329,121.5334091,115.873291,114.3737335,117.1451874,117.2031937,120.4735413,120.4873581,119.3126068,119.6240387,118.2886124,117.648262,117.8353806,116.1023712,108.4797134,109.6176987,118.0457306,110.6139832,116.1446762,111.874733,111.9802933,108.4102707,106.0121002,110.6740799,110.8136978,,,,,113.1121216,,
St. Kitts and Nevis,KNA,,,,,,,94.5446701,97.44219971,96.13047028,95.85581207,106.6393204,94.96546173,95.42694855,,111.2182999,106.3046799,109.3225098,111.6585464,110.5201797,110.172493,113.5555573,107.2972183,108.5508575,106.7996368,107.3731995,104.8669891,,,97.05256653,,106.1168213,102.8794632,99.81401062,100.0938187,100.2980423,99.12581635,,93.16226196,96.59803009,94.25595093,93.46981049,90.22885132,87.88748932,84.65615845,83.71916962,,
"Korea, Rep.",KOR,,105.6683273,107.2129135,106.8276215,105.3581085,104.0665207,104.6994629,103.3656082,103.5631409,104.9432297,105.2420502,105.9082108,105.5323334,104.9092026,103.2803497,101.8388138,101.1817169,102.097168,102.7390594,104.2135086,105.953537,106.2436981,106.0582123,105.1124496,104.7735901,104.1622009,103.3262482,102.5218811,103.0516281,103.0465164,101.2589035,101.2279282,103.4708481,107.4832993,110.0963287,111.6266937,107.9708481,105.7519226,103.2878036,101.4111862,101.9159775,102.5046921,101.362648,99.041008,,,
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,,88.29038239,88.08252716,89.46472931,90.60157776,93.51483917,97.04490662,103.0464325,105.1414795,102.0812607,101.4412384,100.2388535,101.0881424,102.3997269,104.4083176,106.0807266,105.6445618,102.7933731,99.83233643,95.84703064,93.45159149,60.59325027,58.9704895,69.20799255,81.27735901,89.95983887,101.9016571,105.2157822,105.5290222,104.0536575,104.8411102,105.5720215,108.9784622,109.9151688,108.9412918,108.7072601,103.57798,104.8392105,101.5178375,101.6311035,102.8022079,106.8013687,105.9889221,104.1896896,102.6835098,,
Latin America & Caribbean (excluding high income),LAC,104.12988,105.73482,105.87186,107.19134,107.91136,107.91424,107.80324,110.2235,111.86684,115.34028,115.81892,115.75742,116.41954,115.02266,116.48778,115.37347,119.19182,113.65503,114.87855,112.9488,115.60172,112.89081,113.94589,114.54535,115.42008,118.7048,118.98851,118.12641,119.45934,120.31607,119.47571,118.74778,118.60123,117.11736,116.55404,115.23073,114.50527,113.66663,112.75303,112.32247,111.16625,109.91963,109.07998,104.59258,,,
Lao PDR,LAO,,58.21892166,61.72565079,61.560009,,,66.17752075,99.43804932,99.1652298,102.9397812,102.8688278,103.8145523,101.5520172,99.06674957,97.67310333,97.48674774,101.0447235,,102.7938309,,98.52200317,98.24948883,96.05217743,102.0045319,105.2934036,106.1308365,109.5336304,110.1019592,111.4530411,108.9960938,106.7375793,104.3043594,105.7041473,107.8138885,109.4397736,111.6938477,113.8465881,115.4752121,118.2203979,120.7234802,122.9248734,121.650238,120.0650406,118.8621292,116.3394928,,
Lebanon,LBN,,135.9381561,,,134.1433105,,,,113.9491501,,116.8911819,121.8015976,120.8845367,116.4734573,,101.01091,,123.9720993,,109.8075638,,,111.6425171,111.5632095,115.5396271,116.6570816,117.6375427,122.5467224,128.3249969,134.1441956,130.9846954,127.8276291,120.1522675,112.4017181,107.486557,103.3642426,100.6442719,101.9793015,102.5866699,104.0386429,104.7297668,103.7496414,99.08582306,97.14633179,,,
Liberia,LBR,36.39973068,37.61777878,38.72695923,,,40.73854065,38.1831398,,46.2516098,46.35276031,48.94458008,,,,39.38711929,,,,,,,,,,,,,,76.22160339,95.16742706,112.6877136,,,,,,92.52455139,,93.25567627,99.63815308,,102.3847122,,,95.64746857,,
Libya,LBY,,102.1570511,112.4117203,118.2440796,119.3189621,119.860199,120.2023392,116.7513123,111.4059372,116.4760284,114.0622025,112.5186691,,114.0991211,,,109.8151703,,,,,,,,,,,,,109.7886963,,108.0468903,108.8124313,109.5625687,112.1531296,108.1710663,114.5395584,,,,,,,,,,
St. Lucia,LCA,,94.62106323,101.7322083,109.0414505,114.1537476,117.3314972,120.6034393,124.1721573,124.628212,126.031189,122.9564209,119.2307663,127.042099,130.1793365,131.4083405,134.3911438,132.1082153,134.6663971,137.2876434,140.6070862,141.5915527,140.1885834,137.6049347,136.462738,133.1220856,126.4192429,128.5767365,129.7185364,128.9094086,104.2930527,103.4613724,104.6361694,103.4834518,103.3912582,102.0608368,103.0829086,107.4057465,100.2959518,,,,,,,,,
Latin America & Caribbean,LCN,104.6855,106.42001,106.57602,107.86864,108.52499,108.44233,108.27095,110.57601,112.07401,115.29687,115.55097,115.47437,115.95415,114.5874,115.92201,114.93862,118.56874,113.25997,114.38584,112.51534,114.99972,112.34994,113.2253,113.76784,114.58629,117.70613,117.97375,117.25391,118.5754,119.42573,118.60986,117.88393,117.73017,116.32623,115.95498,114.73029,114.09275,113.34127,112.48815,112.04115,110.85193,109.59816,108.79422,104.45237,,,
Least developed countries: UN classification,LDC,51.01087,50.62077,53.8109,56.85755,57.73649,60.62942,63.34868,65.10153,66.66061,68.24877,70.10982,70.65497,70.63312,70.95107,70.33613,68.45687,68.37138,67.21526,69.42335,68.5038,67.40376,69.19242,69.14718,69.59355,70.59734,72.51621,73.11786,75.78426,77.11016,76.71537,78.96454,81.34849,86.13387,89.49842,92.09579,94.3359,96.82473,98.64062,101.35224,102.12797,102.67057,104.4602,104.9939,104.89557,,,
Low income,LIC,50.52472,49.98168,53.62641,57.14007,59.67277,62.96113,65.64822,67.19304,68.38229,70.8239,73.24734,74.60422,74.99986,75.45808,74.60355,72.44177,72.04135,70.41668,72.47151,71.50616,70.00551,72.01244,71.9311,72.35892,73.14639,74.96326,75.4872,78.19875,79.49148,78.97141,81.38673,83.88314,88.34302,92.23363,94.51394,96.48165,98.71856,100.80578,103.23542,104.26428,104.84349,106.30303,106.86152,106.72967,,,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1243973,109.1522217,,107.5119629,107.1121674,105.5256729,105.6987076,105.4591827,104.9505005,103.8280029,,102.6609879,,
Sri Lanka,LKA,101.3153687,103.13797,93.40828705,90.80090332,85.54875946,82.58789063,81.90331268,86.77455139,91.7069931,94.94998932,99.02487946,101.263588,100.9302597,100.0638885,99.80393219,100.6125183,102.0322266,106.3886566,108.2213974,109.6881104,109.8763885,110.4690628,109.1093292,108.8909378,108.7268372,111.3564377,106.6159363,,106.9544983,,,107.7683563,106.0275116,102.7791138,97.67597198,99.62741089,98.97540283,98.38672638,97.41358185,95.07788849,99.70716095,99.74160004,100.0958023,100.6485977,101.2704468,,
Lower middle income,LMC,77.0143,77.40681,77.97035,79.60415,79.12229,79.78124,80.12309,82.66005,82.62201,83.88643,85.83188,87.9508,89.73724,91.19879,92.20422,91.78306,91.63198,90.56552,91.01676,92.29537,92.32635,92.53684,92.70376,94.03665,95.0079,94.22458,93.64347,93.95874,93.74166,94.56727,95.79714,95.96406,96.65864,100.56777,102.1932,103.7459,104.53168,105.76791,105.65671,105.50953,105.82472,105.15458,106.09168,105.6237,,,
Low & middle income,LMY,86.0325,86.11524,87.5215,90.98757,92.54489,94.45505,95.47264,95.83437,94.49258,95.31819,96.58056,97.55336,97.97914,98.14864,98.57688,98.9158,100.04104,99.36126,99.95208,100.01503,99.48788,98.61593,97.8109,97.62394,97.50507,97.16318,96.30949,96.32885,96.5853,96.95259,97.92902,98.52312,100.12547,102.95721,104.42583,105.66696,106.5913,108.16405,109.02096,109.20492,109.17297,108.97532,109.45133,108.87898,,,
Lesotho,LSO,88.95491791,85.10488129,85.59020996,88.82671356,100.8827972,100.3422775,98.03881836,97.22544098,95.62592316,95.94519806,97.23124695,99.89704132,103.9532471,105.0960312,105.0041122,108.2294998,108.0654221,110.309761,112.6582565,111.4897614,110.1545334,111.4456177,110.3310318,106.4726563,109.2809982,111.9919815,110.1179886,107.6810989,107.1501083,105.1435013,117.6201935,118.3070679,118.6004791,120.8320923,119.1893616,117.1377335,117.4122391,110.9100113,110.1876907,109.374321,110.4907379,110.9714127,110.9631729,107.9747314,107.0942078,,
Late-demographic dividend,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,,,,,,,,,,,,79.42759705,,,,,81.44690704,,,90.25939941,89.60679626,91.91323853,91.36373138,94.30461884,95.93692017,98.79653168,100.1159286,101.6643677,101.7956772,103.4896927,106.9216003,108.6884003,104.6699524,100.5434113,96.97093964,94.63964844,95.70108032,98.02536774,98.99343109,100.46315,100.0809097,98.66911316,99.5406723,100.9770966,102.4602203,,
Luxembourg,LUX,116.2653885,110.8115921,110.1585693,107.7692184,110.0299911,95.50547028,95.45896912,95.03421021,94.65615845,93.57142639,89.67812347,89.18663788,89.76164246,88.71061707,87.77906036,,89.38131714,88.92803955,94.04546356,,,90.77368927,,,102.0958481,95.50711823,95.50334167,95.10701752,94.74095917,99.78769684,100.1388321,100.1264114,100.3130493,99.39919281,100.1447067,100.8060837,101.4633408,101.5256729,100.6099319,,97.6169281,96.56111908,97.04454803,96.54360199,,,
Latvia,LVA,,,,,,,,,,,,102.1643066,100.1257477,98.6235199,98.2150116,99.2290802,100.47258,117.7637482,117.9942322,117.4541931,94.47444916,98.17806244,98.43579865,90.84011841,86.39437866,85.98441315,90.86923981,96.11547852,98.17572784,98.51126862,99.88598633,100.3987732,98.37654877,96.8397522,94.27629852,93.65904236,94.91207123,97.59755707,101.1564026,103.7886429,105.8476868,105.2959213,104.3839188,102.7310104,100.4082108,,
"Macao SAR, China",MAC,,59.05566025,59.39846039,62.67979813,59.97328949,64.52950287,74.35878754,95.00364685,91.07791901,100.2782593,,,,,,,,,,112.5859833,106.6893387,105.5535431,107.201088,108.3100281,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,,48.37583923,49.47792053,50.09923172,51.5556488,53.742939,58.34693146,62.42189026,66.5537796,70.79373932,74.86109924,78.78114319,83.15543365,86.97379303,86.84030914,78.60655212,77.18769836,74.11936951,70.92176056,67.18444824,67.22088623,63.71092987,64.75653839,67.39028168,70.30702209,73.33093262,75.97338867,78.11696625,81.32169342,86.74923706,92.05889893,96.54051971,101.6416931,104.2231979,104.6127777,105.0330811,105.005722,106.9748306,107.2277832,108.1508713,112.2755127,115.0585785,116.5086823,116.7140427,116.1342468,,
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,,,,,,,82.66655731,,,,,84.41458893,,,88.04459381,90.01457977,93.07232666,93.36080933,92.38967133,91.36313629,95.21492767,94.43183899,94.7808075,,99.72229004,101.3763809,99.36110687,99.47888947,99.48654175,99.82285309,97.89131165,96.65267181,94.41767883,94.02986908,93.57756042,93.54077911,93.60298157,93.79797363,93.76831055,93.06421661,,
Madagascar,MDG,,86.11560059,89.38330841,88.876297,86.52661133,92.11876678,95.84404755,118.2875977,121.8604507,122.3074875,129.7943573,135.6668549,131.7046661,125.0276337,117.3026123,112.0590515,,,95.76232147,97.99136353,96.44750977,99.92835999,93.77617645,90.66919708,87.74536133,83.80518341,86.43786621,,91.23712921,93.68977356,99.63477325,101.1612396,102.1856918,117.2645493,133.6620636,138.3220825,138.1116943,139.2682495,142.3454437,149.9517365,144.577774,144.4774628,145.1858673,145.2469635,146.744812,,
Maldives,MDV,,,,,,,,,,,134.9775238,,141.8761444,,,,146.9175873,,,,,,118.8065109,122.2604599,125.5981979,123.0099716,122.6004105,119.6066284,126.2583923,127.5888214,128.1674957,126.1477814,124.0989304,123.8145981,122.3968887,116.096611,114.3137436,108.8731537,105.2535095,102.428009,,,,,,,
Middle East & North Africa,MEA,71.1618,71.18733,73.83448,75.49354,76.22873,78.97988,81.63745,83.25195,84.25753,83.34176,86.09538,85.61033,87.47487,88.48873,89.58197,89.43617,90.31377,91.37085,92.14558,92.08873,93.45844,94.28082,92.23107,92.58907,94.46997,93.18089,95.24493,95.45776,96.28704,97.11894,97.86388,99.00192,100.33946,101.50182,102.04869,102.48872,103.43578,104.24387,104.95566,106.12306,107.23735,107.39544,109.0475,109.86756,,,
Mexico,MEX,,101.9006271,104.0348129,106.1521301,108.8786697,108.03125,109.1890869,112.380188,112.1575699,116.2083511,116.4454117,116.4022064,115.1121292,114.5360489,114.5210037,113.3269272,113.3605881,113.2759705,112.2303391,111.8136902,110.7498779,109.9885406,109.9190369,109.8209534,109.5407333,109.448143,108.7897491,107.9412537,106.9818115,106.5081406,106.2462006,105.7670975,105.5559082,105.1349335,104.1028214,103.0189438,101.7454987,101.6324463,101.8531189,102.90728,103.4065399,104.0360413,104.6514435,104.324913,103.3891983,,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7943573,,,120.4539185,109.7603226,120.7199326,116.0495605,115.7938995,112.272789,110.4461823,107.6528702,,105.4020691,,,,,
Middle income,MIC,91.19506,91.32479,92.34051,95.78458,97.20685,98.90723,99.70301,99.89553,98.18354,98.81673,99.94149,100.94888,101.41165,101.5993,102.2996,103.12043,104.60259,104.24277,104.69858,105.04016,104.77765,103.43272,102.53808,102.26942,101.99287,101.24283,100.12267,99.66243,99.78846,100.37522,101.15658,101.47555,102.582,105.27332,106.63857,107.77825,108.45535,109.95543,110.46807,110.47084,110.30225,109.68096,110.1433,109.45697,,,
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,95.65402985,96.76307678,98.84233856,101.9172363,102.788269,103.0273438,102.3617783,100.3662491,98.44994354,97.41950226,95.25422668,94.54633331,94.29434967,92.50257874,91.09217072,85.85774231,85.50847626,85.59890747,,85.75721741,,,,
Mali,MLI,,23.40711975,24.55096054,24.87710953,25.58725929,25.44347954,26.26062965,26.98665047,27.7374897,28.17696953,27.93560982,26.63652039,25.95228958,25.57829094,24.53269958,23.9726696,23.36642075,23.31115913,23.36702919,27.00301933,27.18552017,27.82155037,29.64398003,33.18304062,36.39057159,39.02986145,42.66865158,47.59375,51.47848129,55.69424057,57.44321823,62.04877853,65.63153076,67.10214233,70.10105896,73.23419189,76.05522919,78.59349823,80.63246155,82.16953278,83.02407074,83.95950317,80.85401154,76.12657928,77.19281006,,
Malta,MLT,,106.1396103,103.5391388,100.8911438,100.9421997,100.573822,105.1937485,113.9486771,117.6936417,119.01297,115.157753,112.1387863,108.4719696,104.6514587,103.5053024,104.7600708,104.9248734,103.4785309,103.9340515,105.6073227,108.6819916,110.5190582,107.6867294,107.1626968,105.6300583,102.9549103,102.2465134,102.0659027,101.9988403,102.0191116,101.761322,101.4277878,101.1813812,100.0662689,99.80402374,96.6810379,96.2014389,94.10749054,92.6366806,87.61451721,91.13955688,89.82202911,90.67021179,93.59790802,97.48512268,,
Myanmar,MMR,,84.7155304,83.15892792,83.50808716,82.68356323,,81.59499359,81.68618011,83.28096771,84.60253143,86.15917206,88.81706238,92.56941986,93.51847076,93.80316162,91.71273041,92.21141052,96.43226624,95.47155762,96.86991119,89.23007202,98.68226624,107.2467499,108.846489,110.0774612,105.3726807,105.2040482,101.2187119,,95.10536194,98.26374054,97.34348297,97.29189301,99.03795624,99.01953125,98.28540039,97.83576202,97.71810913,98.45777893,97.04405975,96.72332764,,,,99.65828705,,
Middle East & North Africa (excluding high income),MNA,71.38785,71.43066,74.24341,76.00443,76.77525,79.70339,82.55005,84.25469,85.35766,84.43209,87.42714,86.92965,88.94968,90.00444,91.1286,90.87349,91.74857,92.84758,93.61586,93.48871,95.03232,96.01225,93.6486,93.90162,95.83587,94.18733,96.29163,96.37909,97.18749,98.02342,98.78889,100.01782,101.41668,102.67296,103.25067,103.67824,104.86195,105.61906,106.17449,107.12574,108.05363,108.21355,109.91305,110.42163,,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.3160095,108.1383667,112.6497116,116.9968567,118.2142334,119.4759674,112.513588,106.7764816,95.40838623,95.27854156,,,94.30671692,
Mongolia,MNG,,108.9022827,106.8556519,106.5087814,104.2358627,102.9612579,103.4831314,,105.6890717,104.3202515,103.2780075,103.1118164,101.2110825,101.2922974,101.3614426,101.0639038,100.1229477,100.7080688,100.5832291,101.9890671,101.4636765,100.0517273,91.57243347,80.55606842,80.6605835,87.4181366,93.72441101,92.45641327,94.65583038,96.74163055,99.02320862,101.4206619,102.0610428,105.3989792,108.5178223,97.96661377,100.7962875,100.0192337,103.5194321,114.4853897,125.6966934,122.0638428,116.9176636,108.9292068,101.6784286,,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,,38.95714188,34.27711105,42.89583969,,58.63716125,,104.9009705,108.9838486,111.3377304,,102.3925705,91.6038208,83.54042053,86.57775879,85.73162079,84.30110931,68.62947083,62.65768051,61.99715042,63.25128937,60.78382874,58.98134995,59.16613007,61.58811951,65.93849945,,,63.69836044,68.65074158,73.7111969,79.25128937,81.69239044,,89.87521362,96.10501099,98.03314209,103.6561813,107.6289063,107.8491669,108.8768387,105.0680389,104.0015869,104.2298737,104.1223526,,
Mauritania,MRT,,14.16534996,15.0323,16.81819916,17.08917046,17.65348053,19.39410019,24.14336014,26.48144913,29.05628967,33.54198074,34.76882172,38.04206848,38.91096878,42.01519012,43.48225021,47.13201904,49.02714157,49.85409164,49.02035904,46.71197891,49.20106125,54.12432861,61.29370117,67.4887085,71.28578949,74.81255341,78.56745911,80.79843903,82.52970123,82.68546295,81.78468323,83.00359344,84.86633301,91.0337677,90.75408173,93.19716644,94.29486084,90.03250122,95.1592865,96.29503632,95.0072937,95.86981964,96.26986694,97.97109985,,
Mauritius,MUS,95.88050842,95.98677063,98.33625031,99.78925323,101.6825104,104.5384521,103.4595184,102.4167786,100.6541977,94.2427063,92.65097809,98.90335846,101.5671997,104.4751434,103.4276962,109.1026077,113.8074036,114.6591568,112.4218826,111.3731766,111.77948,110.8031311,107.3856735,105.1933517,104.4212875,104.8466873,105.9259109,106.2882004,106.202652,105.4057465,104.5593033,102.3666763,101.4913483,101.4003372,102.031311,103.2264023,103.9654999,103.6567917,103.88311,102.8646698,102.7860184,103.0405807,103.1760712,102.2215805,102.6977768,,
Malawi,MWI,,40.4367981,46.94804001,50.79639816,55.7588501,61.35800171,61.95140839,60.88449097,59.08613968,59.67451096,63.36077881,63.70228958,67.44709778,63.7369194,58.98464966,60.54999924,60.1448288,61.5696907,60.99909973,67.38452148,73.12120819,76.06419373,91.40630341,97.16590118,103.7406921,152.2514954,148.3467102,,134.3637085,133.3884125,135.9728699,140.035553,136.4830627,,129.2651062,127.1659775,126.7708893,123.9610519,131.2834473,130.0533447,136.7475739,138.9832458,140.1616516,145.8815765,146.5065308,,
Malaysia,MYS,84.82733917,,,,,91.25196075,,92.79579163,94.0373764,94.02883911,94.16007996,94.54421997,95.47122955,96.49613953,95.95417786,95.42549896,,93.34726715,93.24028778,92.93543243,92.69151306,93.60243988,94.84958649,95.70337677,96.16932678,96.77890015,97.39998627,,95.7913208,95.3875885,98.07605743,97.29544067,95.87081146,96.97216797,100.0126266,101.3327713,100.8308792,100.4375916,100.4269333,100.7202606,101.2435532,102.1452332,103.8284302,106.2458496,106.8787689,,
North America,NAC,89.55512,89.56464,88.87842,90.63109,89.6618,89.56047,90.34221,90.82425,91.50758,91.36575,99.12247,99.0375,101.21797,99.75866,98.52898,98.60552,99.87366,100.67914,101.83336,103.00851,104.16033,103.34507,102.55525,101.74614,101.21115,102.52613,102.707,102.62933,102.55446,102.29013,101.39186,101.74408,99.48822,99.38816,98.80253,99.33041,100.28501,101.37424,101.83661,100.97898,99.39016,98.73962,98.2071,98.0308,,,
Namibia,NAM,,,,,,,,,,,,,,,,,122.6957016,124.7861328,122.5457993,118.0287323,118.2833633,125.8822174,126.077652,124.8390427,127.1300507,124.1070938,122.1676712,120.5325928,118.9859085,114.9546967,114.3527527,113.6207428,113.2719574,112.6082306,109.7842178,109.0531921,108.1256332,109.6577225,108.762352,108.2280121,107.6651535,,109.5130005,111.4281082,,,
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,,11.72572041,12.14822006,12.57423019,13.36937046,14.29598045,16.53564072,18.27874947,19.7089901,20.27363968,22.02613068,23.44367027,23.56945992,23.41566086,23.40999031,22.83008957,24.41727066,25.33107948,25.11306,26.12628937,26.80686951,27.98596954,27.5039196,27.92222023,28.79530907,28.97797012,29.07640076,29.77985001,29.7963295,31.4088707,32.94068909,35.9351387,40.11851883,43.30101013,47.22388077,48.92116928,49.53668976,52.02917862,55.89913177,59.69412994,63.38890839,67.27239227,69.3842392,70.22579956,70.60041809,,
Nigeria,NGA,40.84133148,44.3132019,48.61920166,50.23524094,,,48.98284912,59.96699142,76.16899872,89.54091644,94.6187973,102.8344574,112.4985809,112.8099594,111.5660324,106.0257568,93.26725769,89.51470184,85.17079926,82.82685089,86.26172638,85.42163849,89.46479797,93.56465912,93.35262299,89.06057739,78.45744324,,,93.81056976,98.35726166,96.04457855,97.64417267,,100.2601395,100.9334717,101.6728134,92.9023819,83.75980377,84.99313354,84.7188797,,,,,,
Nicaragua,NIC,67.15020752,70.09738922,69.97531891,71.6155777,71.28153229,73.15078735,75.50797272,74.46730042,72.29598999,77.76245117,86.21582031,,86.9204483,88.72855377,85.74604034,87.69576263,84.92445374,86.92709351,87.14402771,84.36263275,87.4436264,91.07866669,93.18398285,95.94393921,98.26377106,97.09954071,96.22366333,97.68052673,98.01637268,103.7612228,104.8304367,108.9696884,116.4637527,117.5403366,120.0344315,121.0668488,124.7657623,124.0885391,124.0155182,,123.2591782,,,,,,
Netherlands,NLD,,101.479538,100.3720932,99.19843292,98.10547638,97.36743164,97.81551361,97.85276794,98.08869171,98.57344055,99.05301666,99.21518707,98.1384964,96.548172,95.2410202,94.95687103,99.54586792,101.3786163,103.2371063,103.9115295,103.7406082,103.1208191,98.21150208,97.64555359,107.9762878,107.9055862,107.9541702,108.3116684,108.8263016,108.7294388,108.5995026,108.1094666,107.8956604,107.8364105,107.1230621,106.8643799,107.0931702,107.7743912,108.4541626,108.9093399,109.1568375,108.8608017,107.5799637,106.1551971,104.4383926,,
Norway,NOR,,103.8051987,103.9266663,100.3956909,101.0502396,101.3664703,100.8025436,100.9038696,100.012352,99.53865814,99.48882294,99.49256897,99.20398712,98.3504715,97.86134338,96.89790344,96.9042511,97.5631485,98.23551178,99.21614075,100.2527313,100.4241791,100.0541611,99.0553894,98.74391174,98.50948334,98.59432983,99.40647888,100.3169479,100.8224869,100.9224319,100.9374771,100.2682724,100.0580521,99.43080139,98.58247375,98.63913727,99.17321777,99.33680725,99.15959167,99.00771332,99.27304077,99.8311615,100.3335876,100.1427231,,
Nepal,NPL,25.80295944,,40.91807938,42.46591187,46.61458969,52.54494858,61.14675903,71.0140686,78.65367126,88.64067078,91.26422882,71.80702209,74.16374969,79.37509918,82.77127075,83.40261841,83.35459137,85.09147644,89.30445862,104.0810928,111.9294128,112.9345093,115.8647079,115.0368805,115.8107681,115.7055817,119.8465195,117.5703125,,116.5228806,120.2350616,113.07164,118.0723114,115.6102219,116.5935516,115.3215714,127.9683533,128.1320038,125.7934265,137.2763672,142.2854462,145.4078827,142.641922,138.5165405,135.2338257,135.4335022,
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.33062744,,99.18850708,103.0573196,97.20670319,87.85942078,101.1243362,125.2246017,104.3445663,92.09545135,92.95774841,,,,95.18247986,,104.9900208,,
New Zealand,NZL,110.0102463,108.0557632,106.5178223,105.4473572,105.117012,106.7025986,108.2343903,109.1852798,109.3899994,108.8485565,107.1701202,104.7676773,104.2972565,103.6341019,104.5290527,105.3959274,105.0410233,105.7105789,104.7082214,104.0115128,104.6736603,102.4797516,100.8255768,100.0449066,99.90872955,101.3891068,100.0773392,101.3095474,101.6629028,100.3925323,99.4099884,97.67523956,97.28475189,98.35162354,98.45922852,99.62898254,100.0370712,100.3922729,100.7311172,100.8683395,101.0886536,99.81523132,98.57495117,98.51785278,98.63333893,,
OECD members,OED,100.10972,100.24568,100.35774,100.78003,100.63619,100.61848,101.15923,101.46292,101.42885,101.96125,103.91045,103.59025,103.91875,103.42804,103.49316,103.44085,104.09406,104.45349,104.64544,104.52428,104.43954,103.79179,103.17267,102.81251,102.61043,102.91642,103.01493,102.97858,103.19506,103.20986,102.71395,102.64344,101.79058,101.42128,101.41089,101.66718,101.90794,102.5244,102.88315,102.60749,102.24656,102.03783,101.77865,102.37366,,,
Oman,OMN,,2.830679893,12.09148026,18.60565948,25.94051933,34.43909073,37.19461823,41.114151,44.69623184,47.42845154,48.72998047,51.1830101,53.98949814,58.51525879,63.51065826,68.61401367,72.64836884,76.16412354,78.56278229,80.59210205,81.97595978,83.65268707,85.38848877,86.31231689,86.1085968,86.36290741,88.25659943,89.67729187,90.78183746,92.37049103,93.35227966,94.01811981,93.21206665,91.22712708,,88.69039154,86.20253754,89.05687714,93.47820282,103.3237381,,104.5457001,106.8318405,110.9420166,110.2559509,,
Other small states,OSS,82.21774,81.15837,82.49901,85.49397,88.95527,92.58759,94.84968,95.14124,95.8505,95.32442,96.13254,97.81656,98.30463,98.64746,99.35207,100.39634,100.45671,101.0078,100.77143,100.01523,99.45956,100.33025,99.47253,98.5032,100.05607,100.9764,100.81397,100.92497,101.27884,101.54303,103.86053,105.60874,106.32878,106.65055,106.91985,106.939,107.51917,107.13789,107.79058,108.15101,109.43887,110.11519,110.57508,110.25522,,,
Pakistan,PAK,,49.20402145,49.02173996,51.33892822,53.69412994,54.06066895,55.22631836,56.60398102,49.91202927,49.68209076,49.13410187,50.21482086,51.04927063,53.17192841,53.35855865,54.98144913,55.37311172,57.49713135,57.8406105,58.14984894,58.65755081,,,,,,,,,,73.96618652,74.77374268,75.68919373,78.20591736,83.29524231,88.12991333,84.97676086,91.18395996,92.19429779,93.98731232,95.74098206,91.97470093,91.41506958,89.81497955,93.5630722,,
Panama,PAN,99.53990173,109.0409622,112.8650589,114.9582138,115.662262,115.4171524,114.6116867,112.8067322,111.5417786,108.4186325,105.7151413,103.3052597,102.349472,100.8854675,101.0525436,100.7070389,101.0632324,101.1567001,100.2605209,101.108429,100.6864014,99.75269318,99.82926178,100.1246567,99.42321014,99.42166901,100.9520111,,,104.6609192,106.0655289,107.415863,109.3739319,107.9594803,108.8594513,107.289093,107.4382706,108.7027817,107.9816895,106.9187164,107.0152512,107.0668793,106.2182083,105.3258133,,,
Peru,PER,104.8637695,105.3449631,105.6765976,108.2327271,109.6726303,111.4112625,113.4602432,113.2320175,113.783638,112.7805634,112.7475586,114.1718826,117.5595474,115.5701675,114.9007568,119.8406906,113.8827286,114.0889816,114.887291,116.2322235,117.770607,117.2247314,115.2375336,116.5906219,118.5296097,119.8725204,119.1838226,118.0648727,121.0157013,121.8607483,121.2998962,120.8934708,120.4581528,118.9409866,118.0298386,117.4749298,116.8002167,116.516861,112.8914413,111.1047897,110.3650818,107.35672,101.4414215,103.1087036,101.4220963,,
