"Data Source","World Development Indicators",

"Last Updated Date","2016-11-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.27898478","63.90766978","65.9355186","68.16131289","69.27966504","67.58236805","65.77839194","66.84127283","65.05935508","63.69866454","66.89413757","67.97445125","69.09112911","71.24938567","68.77533816","69.1753963","68.88588931","67.81237483","67.37516677","68.29352384","","",
"Australia","AUS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.77695238","65.24623258","66.89323606","66.35580656","68.38372573","66.84098349","66.28208376","66.98887381","66.19173707","66.76795985","66.96854019","66.66776535","67.59027243","67.48600968","68.38953947","67.96616136","68.6502921","67.17296739","67.01294737","67.03875378","","",
"Austria","AUT","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7573269","74.48339583","74.87599929","74.80639098","75.07422069","74.88018472","74.15048449","74.06507991","73.81897745","73.78241595","74.36245529","74.75145735","74.75815375","75.40465567","75.628005","75.23349975","75.10968717","75.36733432","75.15506003","77.86396435","","",
"Azerbaijan","AZE","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.02939178","24.25813035","22.53542054","16.63042446","18.39469645","18.55978283","18.88482493","17.72552425","12.64119394","12.98081053","11.20187779","14.01061754","19.23857152","18.85374838","22.88743044","21.89929319","21.57950756","22.55672979","20.7706262","20.39084601","","",
"Burundi","BDI","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.77923782","33.22415899","27.4901841","27.72550639","28.20240648","28.20920603","32.94886718","30.17501636","25.6304098","35.83401125","29.86243031","30.71182451","37.70343958","42.69135774","44.41351246","62.34965816","62.97351396","60.07716167","54.74183861","52.7329716","","",
"Belgium","BEL","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.79767471","78.17725753","75.37790698","74.80427831","74.57758889","74.60503218","75.40732489","73.79674439","74.35936708","76.47072689","76.94209181","75.91618476","75.15003072","77.06215685","77.38656091","77.68032515","76.81432083","77.6707129","77.8094635","77.86864974","","",
"Benin","BEN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.00048485","44.2941754","42.08042158","44.22991901","45.99920295","44.19557036","49.25107296","44.18529694","47.75271458","47.68307929","49.69487102","50.22140758","50.75158172","50.95043199","52.16089748","54.33386719","54.55661685","44.35151867","48.24543854","48.99980402","","",
"Burkina Faso","BFA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.01871362","37.65760865","40.32210693","39.18636222","41.60023902","39.86708565","37.76658511","42.89142344","46.42337059","53.68405879","59.53938087","56.86460313","60.27284559","59.05205816","49.40130211","55.38566228","57.16554002","55.94955401","59.0182346","52.29508232","","",
"Bangladesh","BGD","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2427972","34.7967586","43.02230038","41.53683277","40.78005722","40.68739221","41.49582817","41.18226709","38.8658615","39.84220051","36.11168179","37.15109646","35.28757425","33.50574765","34.06327984","34.27949882","32.98896289","31.95122497","28.10836204","27.901132","","",
"Bulgaria","BGR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.96002864","69.60042803","71.66345594","69.87883677","66.32695221","60.93155232","58.39254758","61.25755974","62.11318805","60.75614922","60.91956098","56.95402585","58.19821446","58.53860817","55.35176347","55.68633298","54.6225225","56.29029865","51.9892531","54.57395236","","",
"Bahrain","BHR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.52987074","68.14946435","70.09509666","66.75512793","67.76770462","67.32518568","66.73690335","66.3644252","66.8798107","67.37386665","68.2865159","69.0744175","70.98109455","73.00198468","72.585276","71.29272148","70.06365155","63.27801545","64.35659921","63.25294303","","",
"Bahamas, The","BHS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8467433","40.10416667","42.47279806","45.46117243","47.18321042","48.05037172","47.93639055","47.77047813","47.13216672","47.81175416","44.3754857","47.20654395","44.96445533","45.93850803","47.45105035","46.53770329","46.83244171","44.39035132","43.67233732","45.86031202","","",
"Bosnia and Herzegovina","BIH","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.10439774","46.98777867","43.05306937","40.85845872","53.09650817","56.88402793","60.22869599","63.08479765","68.99214188","57.2022061","57.27214817","60.12006275","63.72967094","67.73393227","70.57247627","70.87802547","71.2828813","71.23125615","70.05023238","71.17703421","","",
"Belarus","BLR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.12418992","75.31958577","82.32478861","77.0384881","76.51320501","75.48652306","71.54893801","70.48626238","73.84350404","74.73976688","72.9376428","70.2310551","69.14590048","65.0773716","64.01669797","77.68539784","70.5279878","77.18820456","66.24255169","65.78654033","","",
"Belize","BLZ","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.99593086","56.4001266","57.74294168","56.78642115","55.50930201","52.60605319","57.51150509","56.09477272","57.10023002","57.05998783","59.468261","60.65454979","63.48618569","64.61401789","66.50591262","66.00208946","66.46668433","65.60982628","65.22843797","67.01833352","","",
"Bermuda","BMU","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.63708525","64.34940554","63.96960799","61.22419196","58.14343164","57.23880176","59.32253314","62.82085923","65.9164012","66.95808785","68.13556961","67.78541676","68.67590863","68.10665046","68.52493924","67.29721486","68.32307785","67.88504973","71.05379224","72.06790853","","",
"Brazil","BRA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0143059","40.26348721","42.95008132","42.63918544","42.72960671","40.30413495","42.29053629","44.64187361","44.36618439","47.02470384","41.51321726","41.79959872","41.72587073","43.84057688","44.41337192","45.79618409","45.16593864","44.32147407","45.11671386","46.0391265","","",
"Barbados","BRB","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.95006958","68.33910527","65.20776046","65.38921179","65.41217162","65.79921027","67.55772816","68.77932305","66.09212774","65.08608976","64.40065311","64.75785274","66.64746905","67.43702844","66.70394315","65.00136742","62.31099459","65.16824838","64.73865245","63.52175322","","",
"Brunei Darussalam","BRN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.37007101","81.00494079","80.76691973","83.45116948","83.43837923","85.09018103","84.23170814","84.55793451","83.91273839","83.91610441","84.42509355","85.9870411","87.95975243","90.41595189","90.98663618","92.19995394","92.02240125","91.82088655","92.15238879","93.86008263","","",
"Bhutan","BTN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.77017206","77.99237336","76.04232345","74.91095197","72.92324762","77.03714788","82.01462411","85.23376862","76.44655139","72.45724473","78.89484381","81.43545021","87.07585355","84.53734292","81.14504869","87.87711649","87.56061484","72.92044884","73.31351147","73.18860382","","",
"Botswana","BWA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.17711383","52.57985025","56.56694328","56.51086753","57.78895687","62.44591349","72.37247014","75.61035711","63.89597943","69.94578517","72.73628682","70.5769114","70.35149522","70.77584364","70.35718708","62.81552856","61.64819206","63.06223365","60.0703071","59.01483571","","",
"Central African Republic","CAF","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.84955437","45.04079342","33.88205","37.8074885","45.95897968","49.63113284","47.19044891","49.51396826","48.19476154","44.98692072","49.29233287","48.23567121","50.36149457","53.20685669","41.857135","50.72943651","49.29975886","48.80222665","50.06056294","48.97224289","","",
"Canada","CAN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.24762686","70.77298315","70.1191294","70.56387737","69.96290584","70.35107963","69.97577179","69.52329664","70.16795259","70.32173432","70.23755658","69.61915372","70.09235044","70.41296862","70.83229795","70.3892757","70.94152397","70.98055397","71.03184653","70.93041505","","",
"Central Europe and the Baltics","CEB","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1378981632793","79.3494787599069","78.6621151901213","75.0471112530538","76.8457610605344","75.5902674629587","75.4219708587105","75.6155158391735","75.8846033578201","73.3793595367238","74.2267536777042","73.8267862245878","73.682314433479","73.9117925973782","73.3623912730587","73.4470637616533","72.8160271805623","72.2117401867429","73.0385280272857","73.251714540145","","",
"Switzerland","CHE","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.55968359","54.47463939","54.95060883","54.65512656","55.13945402","55.43144968","56.926006","57.73571145","58.34829174","58.39059269","59.46276479","59.1249728","59.08426242","65.1547363","65.53965348","64.10949271","64.22438977","64.7049982","66.05906553","66","","",
"Channel Islands","CHI","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.18077074","47.16853614","47.13742584","48.11085194","49.86333177","52.09976815","53.53677326","54.50947613","36.61789499","38.0468581","37.90490413","40.73105072","41.85269638","42.8427086","46.91361333","47.28242148","47.57800817","48.02694742","48.23634709","49.4654486","","",
"China","CHN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.50032029","46.59047117","44.24433671","41.81212234","40.88670169","38.28318409","35.57145866","35.83377409","36.22579582","37.97351616","38.76638298","40.65388374","46.92996439","49.94764686","52.49844515","54.31100194","55.89040807","55.95602829","55.80702865","55.78672081","","",
"Cote d'Ivoire","CIV","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.84184694","27.50664163","28.35031817","25.88052187","27.59516003","29.79475594","26.62253975","31.5351181","28.76845826","28.09931784","23.55866439","23.13753273","22.50613187","24.63340351","26.45673871","26.50560412","25.47606086","30.68495895","30.92476799","29.36420852","","",
"Cameroon","CMR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.31552278","17.28784442","21.07698037","17.73886802","18.80304126","20.82105208","24.02194529","26.53407268","26.77701531","23.87966909","23.57494411","22.96643626","22.4057733","20.27143581","25.30839745","28.52693808","33.60818592","24.58444181","23.58366467","22.87302171","","",
"Congo, Rep.","COG","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.30782016","60.13491853","61.69838937","59.34130667","57.18641831","57.53240149","54.77619196","52.51050826","49.80560986","53.60142871","59.23928051","62.96740164","60.91192503","59.40089535","50.36851131","60.47407851","70.86981205","79.20389746","79.63880231","81.76246387","","",
"Colombia","COL","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.06367274","62.09801487","62.46316252","69.94186082","74.48493748","79.29838945","78.70001533","80.25656245","82.72043609","76.02004809","74.21145699","74.20257568","72.59332368","70.96756339","73.41664102","73.63129662","75.59258865","76.11646253","76.26429691","75.12455034","","",
"Comoros","COM","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.42289008","60.57584776","57.53763255","54.02871685","50.78519634","42.82604996","38.28313139","49.28563384","49.74099213","50.78049434","52.68284496","54.8447744","56.85058194","60.31541469","45.10579424","24.96923533","27.17312963","37.23815796","30.77393156","32.86066417","","",
"Cabo Verde","CPV","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.42691498","81.68337606","81.62438072","74.9548814","73.67150627","73.25341011","75.42819303","75.25951819","74.97691239","74.86950246","75.12785684","77.4735679","78.71875979","76.65022845","76.35289839","71.02908085","72.54498235","72.45818987","72.67981788","74.73642802","","",
"Costa Rica","CRI","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.50066331","76.16402771","76.19803763","79.0392327","78.50988997","78.78071218","75.69473425","76.38874447","76.34150903","72.49264564","70.61882578","68.9912532","67.2393298","69.5303033","72.4939408","73.44175417","73.48566351","73.22655154","73.04096682","72.66745326","","",
"Caribbean small states","CSS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4309839578012","53.7765699034604","53.9944773715913","56.4276918040323","53.9892109324418","54.4278335689958","52.3365647685208","55.8964848568183","52.8694668109362","53.5936236813887","51.1531466982613","52.8674671057256","52.1071826945369","52.6734309962954","54.5868302910211","56.0805843860904","53.75124215075","53.6259329397094","53.8641019331835","53.4120356115937","","",
"Cuba","CUB","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.22801303","90.49429658","90.68100358","90.57239057","91.19201409","90.83063646","90.43591441","88.13823449","89.45348683","89.0926538","93.08304835","92.30959354","94.85121923","95.36797196","95.77516783","95.18893531","95.03715381","94.15130324","94.51874006","95.6131052","","",
"Curacao","CUW","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.83647542","34.0951734","35.22928543","41.87599024","42.66439506","41.65226698","42.35541962","44.98191514","45.13056","43.83699025","41.80626417","42.43036265","42.59439014","41.3632339","44.73631897","47.35034277","46.53690255","45.86180685","46.53366977","45.22522893","","",
"Czech Republic","CZE","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.88823736","90.66788266","90.28552484","90.43042634","90.48153034","90.31912418","89.76540234","90.47356293","89.80143687","89.15079267","87.31026702","86.72940506","85.19376655","82.54686115","83.73898194","83.75970601","84.18452855","84.01979692","84.32634689","84.53719019","","",
"Germany","DEU","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.41784178","81.87860104","80.583458","80.00933239","79.73521998","79.17093406","79.11847622","78.66985254","78.08544673","76.36602218","76.12709406","75.99379359","75.95492795","76.03332482","76.38049274","76.218149","75.98849505","76.06600795","76.75454612","76.98713648","","",
"Djibouti","DJI","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.34446227","58.36555754","61.6099831","66.18144304","70.87388571","67.79080293","64.89255537","64.53936965","66.99307565","68.02313835","68.46313531","66.69390225","69.13251931","71.37804848","71.16343485","58.24757766","57.62320576","58.77743011","58.23324727","63.87853881","","",
"Dominica","DMA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.09573149","71.8545713","72.94918947","72.40157697","71.83240672","70.74045191","70.16896169","69.84204924","69.16954351","68.87255435","65.77724386","68.15879315","65.93924625","65.35774056","69.45069983","70.75780163","70.5539942","68.52083046","68.31881857","68.68552414","","",
"Denmark","DNK","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.52435388","82.41536762","82.27683924","82.0812172","83.95490106","83.86148201","84.18008441","84.48671516","84.54694926","84.26799952","84.47582648","84.63604869","84.39735162","84.66256638","85.04146857","85.12863632","85.30499179","85.75942654","85.29566921","84.76418872","","",
"Dominican Republic","DOM","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.17164022","24.69339871","28.24452878","33.06571523","35.34410659","37.14728005","34.42711887","34.7014597","32.90326205","32.43879784","34.86902006","41.0096943","45.87291764","48.88266311","50.90989021","55.7287814","61.730906","63.36142531","63.6914133","66.89955347","","",
"Algeria","DZA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.22954581","74.7127638","71.03223527","70.33730835","69.40565876","73.33178231","77.43152342","76.46715449","77.81772326","72.40977048","70.48267871","69.59070803","70.80029201","72.89072982","71.61152498","70.21887652","71.33535663","73.58241816","72.82538406","72.76281369","","",
"East Asia & Pacific (excluding high income)","EAP","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6989749504127","46.564383225428","45.5493247881576","43.4895252843618","42.6470307532503","40.6743661524017","38.6806341750426","39.3871164614202","40.0770607366073","41.0397574692051","40.4995060009587","42.926594875401","48.5592144995629","50.5620588789066","52.5700366996999","54.0813938613162","55.3754385697694","55.7293892533063","55.6520102862724","55.7122169141513","","",
"Early-demographic dividend","EAR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9084574049889","47.4366095043508","47.1007596735027","47.3773359330017","47.4395149079712","47.4462553940684","46.9455922505953","46.2259737587772","45.7227910644714","46.1799071669523","45.9092324123761","46.9284355245871","47.1287865229163","47.6857685997242","49.394582734208","48.0749885222102","48.6510537858184","48.8786265162605","49.6364332356614","49.3008872392439","","",
"East Asia & Pacific","EAS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8058696613774","73.9470677348817","72.9010257746214","72.4762169803592","72.589225842866","72.3023255308969","71.5151718927621","70.2859156310481","69.3248746726922","69.4394545578122","68.6504607307331","67.2110581928069","67.9451042260335","68.0833004127185","68.9787220868888","69.3352538438932","69.5127217124907","68.7279696111856","67.0660866179507","66.2138981056459","","",
"Europe & Central Asia (excluding high income)","ECA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7066082512719","68.7913370600144","68.881418136434","65.1081863846112","60.6156022830266","60.6958022240528","61.4730331112546","62.7725075849157","63.7974092608289","63.1755281405151","63.5703378311745","64.0389206696235","64.5430757351376","61.4597392664157","62.1914113652886","60.7997285771139","59.845545228746","60.0335118815672","57.890993730238","58.1971925143217","","",
"Europe & Central Asia","ECS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.1843458181028","76.9084867182874","76.1594444937213","75.5838511381638","75.5473749250771","75.3377724374642","75.315673344394","75.3929607225934","75.230070621568","75.0895236007833","75.2116203926297","75.8885742654828","75.6449196187371","75.4814837672618","76.25963895669","75.8479946801794","75.2513756037393","75.0673638557367","75.0441721127986","75.5209108611786","","",
"Ecuador","ECU","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.36115735","58.91992794","53.46906356","39.14488954","36.10152876","26.51958796","31.84237847","30.9597689","22.05685938","22.98934566","22.30352772","24.30598621","25.37067001","28.80332957","39.22134108","41.66969945","43.91052161","45.6417394","52.94968711","49.20983681","","",
"Egypt, Arab Rep.","EGY","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.54382499","41.58957039","38.73110748","39.98368552","40.38907401","40.48025743","40.4754362","40.26769874","38.22119955","38.110679","39.20987843","43.65853203","41.34376747","42.11171857","41.08940845","39.03464769","39.50269464","36.0667739","37.66517347","38.20171127","","",
"Euro area","EMU","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.1457129905439","76.9556308264914","76.380030967716","75.8078832139252","75.5954234996892","75.6262765060492","75.7269169405133","75.5578090085717","75.2741339282137","74.9089689740263","75.1997119048351","76.1086249142408","76.0058814981525","76.2045728757816","76.8265070448202","76.7011149675145","76.0585508263575","75.9996943786108","76.2655085474569","76.6070129505978","","",
"Eritrea","ERI","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.01247789","36.57453375","42.17728513","41.28768746","39.88702146","35.82089552","35.11904762","40.78144078","36.87943262","39.33402706","36.9261477","44.5730072","45.27736132","52.36402267","42.33754978","43.97294146","45.99389636","46.49813654","45.75583753","45.75583753","","",
"Spain","ESP","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.17999561","72.36129393","72.46525281","72.19844506","72.0270326","71.62348929","71.19638249","71.29163184","71.70472758","72.06257733","72.37116036","72.94570868","72.97278847","73.96799852","75.72162771","75.06735686","73.86365784","71.72993008","71.49084773","70.87566265","","",
"Estonia","EST","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7652589","88.37398874","89.16671277","86.34950391","77.46667389","77.16422539","78.6491197","77.11935467","76.7484632","75.54814818","76.70413572","73.25367633","75.58012476","77.81302683","75.25139105","78.85291743","79.31844457","80.3823271","79.2775684","78.8237027","","",
