Country_Name,Country_Code,Indicator_Name,Indicator_Code,_1960,_1961,_1962,_1963,_1964,_1965,_1966,_1967,_1968,_1969,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015
Australia,AUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,7.03374183583015E+00,8.55011591769678E+00,9.59090021932898E+00,7.23172980071825E+00,6.31605979852359E+00,6.15259981615969E+00,5.45467204241263E+00,7.75843554200370E+00,7.87718666807291E+00,6.69259981854161E+00,6.10092267673489E+00,4.43580199565993E+00,6.13321403114536E+00,5.67384305666276E+00,5.09124474686869E+00,4.95824609445841E+00,5.20842066904759E+00,5.36468976393155E+00,4.58713635294872E+00,3.47965234853001E+00,3.34938816676444E+00,3.54848035059676E+00,3.64124088013227E+00,3.31053261454342E+00,3.71569337657847E+00,3.55452506954803E+00,3.31722409076309E+00,3.32831193399779E+00,3.38680516748299E+00,3.83736525756296E+00,4.30935605439948E+00,3.18078577032024E+00,3.37829416746999E+00,3.16127112198671E+00,2.97671147573822E+00,2.40140164909284E+00,2.52033603255602E+00,2.46676813281851E+00,2.37823048435696E+00,2.46640679651040E+00,2.44697456615554E+00,2.48111485079099E+00,2.40585943511611E+00,2.38447872227832E+00
Austria,AUT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,5.77538063050167E+00,4.99747029954649E+00,4.98883330182193E+00,4.84085328869587E+00,4.88497210379113E+00,4.48644806602217E+00,4.11688346093729E+00,3.85911061781849E+00,4.08816230763708E+00,3.56758919596578E+00,3.65746988870286E+00,3.62342795210604E+00,3.46387074207871E+00,3.41952430301722E+00,3.50064236474622E+00,3.17759178039296E+00,2.77137576074623E+00,2.48781950099278E+00,2.67471549321180E+00,2.40833171159728E+00,2.22570908645679E+00,2.14773331796857E+00,2.02087375194481E+00,1.94331977084879E+00,1.84949488984833E+00,1.87461710317011E+00,1.75749756305579E+00,1.67700860988581E+00,1.66620471616995E+00,1.42328454399702E+00,1.47011188461014E+00,1.59957873398942E+00,1.51488754566746E+00,1.29772157348334E+00,1.43411995948784E+00,1.61093119826106E+00,1.53648998765318E+00,1.43338342199704E+00,1.40251276206426E+00,1.32963824631637E+00
Azerbaijan,AZE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90250280164363E+01,3.23150168617338E+01,2.85056167025984E+01,2.84886211512718E+01,3.29921939736039E+01,2.72884283246978E+01,2.75296626031477E+01,2.17345815354527E+01,1.89289633388504E+01,1.91560715960175E+01,1.71433734667600E+01,1.61030135464611E+01,1.51716766675394E+01,1.34615144404223E+01,1.18426705076694E+01,9.89547339322737E+00,7.50091835888280E+00,7.00218570571115E+00,5.97085071271022E+00,6.64653949956544E+00,5.92097652733281E+00,5.39345369099316E+00,5.49205722742970E+00,5.66081048558787E+00,5.69182890483065E+00,6.79136800335426E+00
Bahrain,BHR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,9.84370952422071E-01,1.01234757266662E+00,1.05777648088707E+00,1.15351751637710E+00,1.11678583588696E+00,1.19437768552909E+00,1.36872004879324E+00,1.34250441763403E+00,1.18046117376625E+00,1.13514146072830E+00,9.49346076458752E-01,8.82139770697701E-01,9.09896999552172E-01,8.51378305119419E-01,8.60341986226140E-01,8.62944478628011E-01,,,,,,,,,,,,,,,2.97677228105778E-01,2.88171771253698E-01,2.75672903895825E-01,2.71797566595254E-01,2.77262727844123E-01,3.00447038780779E-01
Bangladesh,BGD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,5.74743123752637E+01,5.79882359513306E+01,5.70185740229353E+01,5.71466681733990E+01,5.33568366475041E+01,5.28186947728848E+01,5.39473705792359E+01,5.58524783666106E+01,5.35557399708990E+01,5.54128189249571E+01,5.45614999911132E+01,5.10313112066753E+01,5.96099059973143E+01,5.66388529969867E+01,5.66365531249665E+01,6.19541391335466E+01,5.19144569344659E+01,4.88980569259390E+01,5.42503083024678E+01,5.24520120556112E+01,3.15543184034894E+01,3.35533232642453E+01,3.29796274224165E+01,3.23960476454917E+01,3.63253074568004E+01,3.48220183615869E+01,3.41252740340154E+01,3.47687209712904E+01,3.35496611207714E+01,3.29292951712963E+01,3.27528871153534E+01,3.03651623041670E+01,2.93847720907104E+01,2.62515487969206E+01,2.56284796533141E+01,2.63843264297420E+01,2.44715992377805E+01,2.44585569554567E+01,2.37557758528797E+01,2.37920999408765E+01,2.37727413382012E+01,2.29952829762660E+01,2.16684664575694E+01,2.09243540018774E+01,2.03125391093345E+01,1.95998678384595E+01,1.90083995785756E+01,1.87060942246875E+01,1.84722366949549E+01,1.78687831382765E+01,1.78104984541829E+01,1.77131672557919E+01,1.70939529297194E+01,1.62760708086570E+01,1.61089980050769E+01,1.55074719341824E+01
Barbados,BRB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32644082710075E+00,1.35690968443961E+00,1.36679704476315E+00,1.36092677988978E+00,1.32170720513997E+00,1.44910734987248E+00,1.58724597056762E+00,1.44448271902629E+00,
Belarus,BLR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35450236966825E+01,2.09880382775120E+01,2.35723213271219E+01,1.82883418988369E+01,1.49995036974540E+01,1.74604405337780E+01,1.70253086060546E+01,1.53778381522900E+01,1.38722429020832E+01,1.46421021355117E+01,1.41532273559891E+01,1.18749373684738E+01,1.17752761011800E+01,1.02040420622661E+01,1.03287437143698E+01,9.90698572255864E+00,9.90401980774833E+00,9.67487396449420E+00,1.01381101185514E+01,9.74016739801723E+00,1.05693864931563E+01,9.43694036327936E+00,9.80484514795188E+00,8.08976583703038E+00,8.62642314245056E+00,7.79577837719564E+00
Belgium,BEL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44061142228969E+00,1.47026235911918E+00,1.48377476249728E+00,1.39052142173915E+00,1.19554604089978E+00,1.30852231559858E+00,1.22925913352529E+00,1.14521616766224E+00,1.14099750603791E+00,1.13726576893695E+00,9.36102982100217E-01,1.01121901407003E+00,9.90713079620730E-01,7.90829282449394E-01,7.24577409819703E-01,8.52591154366773E-01,7.18693691041208E-01,8.76975358146351E-01,7.91698693312836E-01,7.03027934052741E-01,6.16151523589567E-01
Belize,BLZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,3.13616514489877E+01,3.07692307692308E+01,2.74383078730905E+01,2.61316872427984E+01,2.25119236883943E+01,2.14821482148215E+01,2.08344549125168E+01,2.03725961538462E+01,2.09521384928717E+01,2.27462437395659E+01,2.22849614153962E+01,2.03881987577640E+01,1.99805068226121E+01,1.82892172593943E+01,1.82747371683799E+01,1.73391579146471E+01,1.74195874981036E+01,1.83433849766230E+01,1.83441035482138E+01,1.79664508076046E+01,1.73045054063209E+01,1.78418044592166E+01,1.73680748325655E+01,1.57880943342633E+01,1.53386737542577E+01,1.68064040273957E+01,1.65998905129468E+01,1.53873818264632E+01,1.47499605683621E+01,1.33938470655812E+01,1.26513015371404E+01,1.27904637991355E+01,1.32247563359407E+01,1.31340452136918E+01,1.50068899353945E+01,1.54483188370981E+01,1.55192478217102E+01,
Benin,BEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,4.61577230946704E+01,4.61937857251441E+01,4.47092726752393E+01,4.37183697135422E+01,4.55281522642709E+01,4.46194250281919E+01,4.51478198273001E+01,4.20810132043619E+01,3.88680689997636E+01,3.84966628316752E+01,3.63278523843779E+01,3.43577360137120E+01,3.42310223417357E+01,3.36239203142795E+01,3.15336957738479E+01,3.05386665532365E+01,3.31965062561477E+01,3.18550853762966E+01,3.45421439063843E+01,3.49928860436256E+01,3.54326884671216E+01,3.26646523460850E+01,3.25011996849539E+01,3.31576442965202E+01,3.33115605274576E+01,3.15455488860391E+01,3.36710590159502E+01,3.32799507625574E+01,3.43800931861193E+01,3.78568847933107E+01,3.46549453638938E+01,3.50437734981583E+01,3.39419041358772E+01,3.41194607988571E+01,3.22939945673508E+01,3.30901595921974E+01,3.57053003917894E+01,3.57819301606788E+01,3.65766497896743E+01,2.64996203492787E+01,2.58042647602613E+01,2.53414264036419E+01,2.68860438048884E+01,2.55945023977851E+01,2.77722981541496E+01,2.75252747252747E+01,2.82573391630231E+01,2.76154121436240E+01,2.71807434231548E+01,2.68969709249316E+01,2.58318249136087E+01,2.56383723407493E+01,2.52447514413140E+01,2.40206056037191E+01,2.34537558461392E+01,2.31874901279419E+01
Bermuda,BMU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44501450052970E-01,8.42514290803075E-01,7.36600782808464E-01,7.38588206916142E-01,7.06240740089089E-01,7.28889702548582E-01,8.35399002450529E-01,8.62432200677222E-01,8.86888559821638E-01,8.41630846584661E-01,8.95565609462041E-01,7.99296109276173E-01,8.21071627581860E-01,7.69959627585070E-01,7.74351452951901E-01,8.15180507314040E-01,7.73623590060022E-01,,,
Bhutan,BTN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,4.36384498884851E+01,4.13960160173073E+01,4.21781758826921E+01,4.23156193935338E+01,4.26818469545590E+01,4.34825490937288E+01,4.21086419885626E+01,3.66226857944183E+01,3.83160364145731E+01,3.57514416624307E+01,3.52782544329189E+01,3.38289100152371E+01,3.43549663884921E+01,3.22270506376821E+01,3.48680596083634E+01,3.20110367621251E+01,3.11638868536642E+01,3.12021995324581E+01,2.95318158952440E+01,2.72718557338072E+01,2.73894212802548E+01,2.61307566687569E+01,2.63404900105085E+01,2.51881818248995E+01,2.49232769041146E+01,2.31832509651248E+01,2.21354215120799E+01,1.92321239213678E+01,1.89687329470057E+01,1.87489793205502E+01,1.74916145942256E+01,1.71155221651775E+01,1.69773024879965E+01,1.69898781574442E+01,1.77386534548350E+01,1.70557631315892E+01
Bolivia,BOL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,2.07829997354731E+01,2.09370187241631E+01,2.01894129453086E+01,2.10349962769918E+01,2.20007391893557E+01,2.17939246447351E+01,2.12915903036257E+01,2.08469315927561E+01,1.91291551484645E+01,1.85872629932765E+01,1.90162431377746E+01,1.92708009935183E+01,1.76261110163149E+01,2.06874721854905E+01,2.27538044147734E+01,2.05637008280077E+01,1.83286021108400E+01,1.77165515296806E+01,1.71637241316306E+01,1.66677018622854E+01,1.67408527360941E+01,1.70887972775337E+01,1.60268512034055E+01,1.63290892726167E+01,1.71149544440436E+01,1.68836135502449E+01,1.63774304485114E+01,1.72406545209098E+01,1.46699884474903E+01,1.51059042438427E+01,1.50076488745419E+01,1.52153629722390E+01,1.48987857224550E+01,1.54180002285974E+01,1.53746559006184E+01,1.43780131732124E+01,1.38761104546224E+01,1.28773949416427E+01,1.34694049854513E+01,1.38293437521227E+01,1.28531372552784E+01,1.25143882481932E+01,1.29159410911233E+01,1.32834705016973E+01,1.29866962520317E+01,
Bosnia and Herzegovina,BIH,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58533228470311E+01,2.06999985084032E+01,2.52131547814100E+01,2.13374492697422E+01,1.94402070089812E+01,1.61533557991603E+01,1.05830149170925E+01,1.07612675842771E+01,1.00891533947616E+01,8.96352599244843E+00,1.07357520674615E+01,1.00985326578525E+01,1.01411097017781E+01,9.71670303990069E+00,8.85375303237453E+00,8.53488332237216E+00,8.27425847133810E+00,8.24625385509319E+00,7.50514099806864E+00,8.28676607860085E+00,7.24105242955460E+00,7.10442013570666E+00
Botswana,BWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,4.33644894391439E+01,4.18705194849319E+01,4.04569282528754E+01,3.93807756676126E+01,3.84304968658002E+01,3.38414634146341E+01,3.92953929539295E+01,,,,,,,,,2.98781746851125E+01,2.68280383257690E+01,2.48986095017381E+01,2.05962988348184E+01,1.64904502046385E+01,1.46862951279355E+01,1.42719568567026E+01,1.16722844405784E+01,9.01178125549499E+00,7.65307880500327E+00,6.38617007753909E+00,5.68768114452507E+00,6.69928796696687E+00,5.96082293718538E+00,4.96668737183360E+00,4.85331346596827E+00,4.81753455680296E+00,5.20492917046607E+00,5.00920506690847E+00,4.07905483693278E+00,4.90982772817540E+00,3.94775267475509E+00,3.81125120330586E+00,3.42497221984785E+00,3.25435916798243E+00,3.04982151171814E+00,2.80789293091150E+00,2.59210383319619E+00,2.97299279748643E+00,2.53784552908034E+00,2.03228308223420E+00,2.25496244721658E+00,2.49489327729817E+00,2.83379722313561E+00,3.21003726223879E+00,2.78434559479525E+00,2.71642758586626E+00,2.93187217410245E+00,2.56078309940145E+00,2.35640017332900E+00,2.40777637452070E+00
Brazil,BRA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2.05928142730549E+01,1.94966100109382E+01,1.73504902146029E+01,1.67939143524218E+01,1.72861178589759E+01,1.87099178321408E+01,1.56929386167442E+01,1.51087599084952E+01,1.40502916032065E+01,1.32159068289107E+01,1.23452631350178E+01,1.28592594744216E+01,1.29946815488238E+01,1.33574872189363E+01,1.29202344446186E+01,1.20988963208451E+01,1.30043989483722E+01,1.46749858812630E+01,1.16112922690770E+01,1.10160910307554E+01,1.10136677198598E+01,1.07356942354276E+01,8.96790058440956E+00,1.09379065916486E+01,1.14608613294492E+01,1.15409003318003E+01,1.11571893646165E+01,1.00097597018946E+01,1.01155387647515E+01,8.51887682757378E+00,8.10000000000000E+00,7.78998058548099E+00,7.71999755556298E+00,7.55999972285483E+00,9.85026357491672E+00,5.77125039159448E+00,5.45419023494006E+00,5.33078854558688E+00,5.39864821195928E+00,5.36501054231897E+00,5.52327779964822E+00,5.63796498105178E+00,6.41742257603837E+00,7.20396922045506E+00,6.67347781143237E+00,5.47846042227742E+00,5.13807221037530E+00,5.18001938325383E+00,5.40846160084402E+00,5.23598111000147E+00,4.84225550064323E+00,5.11128140586599E+00,4.91247883934350E+00,5.29436856684314E+00,5.22268131904177E+00,5.21479449464302E+00
British Virgin Islands,VGB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,1.33781820961700E+00,1.33554721339879E+00,1.10918347032223E+00,1.01731806567616E+00,1.08715346983149E+00,9.02068196355644E-01,6.34854457246816E-01,6.93804542251613E-01,8.43789381403759E-01,9.84748704439986E-01,1.06587345851150E+00,1.21254337422442E+00,1.92772022743204E+00,1.93073488596597E+00,2.21614833419517E+00,9.61563595877839E-01,9.66141670584548E-01,1.02205316653636E+00,9.65209097578870E-01,1.07733343382575E+00,1.19870895402851E+00,1.16152757078987E+00,1.12211285179537E+00,1.22734352727744E+00,1.41028318584071E+00,1.23498012055919E+00,1.02441349174926E+00,1.13456723618635E+00,1.09356960801094E+00,1.22219651944208E+00,1.12745345314218E+00,9.46593335407581E-01,7.06141842882068E-01,6.89655172413793E-01,6.35849768848754E-01,9.08956973474342E-01,7.59829575922930E-01,6.28206532361095E-01,7.15125253126018E-01,7.25777246412041E-01,,
Bulgaria,BGR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,1.46108118514677E+01,1.70400828258042E+01,1.71650375758578E+01,1.44947000500280E+01,1.58379269013893E+01,1.19237467059132E+01,1.31430564092865E+01,1.14174208864113E+01,1.09234777334175E+01,1.06153453964301E+01,1.70267185254080E+01,1.69419342278177E+01,1.29391341002119E+01,1.13005487772391E+01,1.33432597760365E+01,1.46991470876351E+01,1.28817758821488E+01,2.25891978043707E+01,1.54110166111350E+01,1.47219555624001E+01,1.25795498930873E+01,1.20572686851951E+01,1.09104212959994E+01,1.04049227617240E+01,9.83448950080403E+00,8.51037437028087E+00,7.21399410894151E+00,5.42867241605388E+00,6.95137214403084E+00,4.89229877269745E+00,4.94762414211553E+00,5.29928842900167E+00,5.31673442369806E+00,5.34155492637212E+00,5.26510895949705E+00,5.13820734776027E+00
Burkina Faso,BFA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.98125265902336E+01,3.96227240860680E+01,3.94865193717860E+01,4.00983148657955E+01,4.05412725001920E+01,3.71753410920661E+01,3.77769941843585E+01,3.42064856569545E+01,3.23555606930987E+01,3.27986647515239E+01,3.13556487844904E+01,3.19975009402529E+01,3.31858380600010E+01,3.08180941671702E+01,3.22741965599859E+01,3.03197603198493E+01,3.07915863935801E+01,3.03556126581345E+01,3.19254469926615E+01,3.02692714316370E+01,2.94099874055834E+01,3.07200049174643E+01,2.84145505897925E+01,2.82258940555821E+01,2.91119505581601E+01,3.51886055665010E+01,3.08663108158099E+01,2.88816950142345E+01,2.99315604411328E+01,2.88977424796156E+01,2.91413895234519E+01,3.12274237020641E+01,3.01749162240878E+01,3.13724549289029E+01,3.55221949816184E+01,3.58349879885205E+01,3.93943100843758E+01,3.67705517375586E+01,3.95679450660414E+01,3.26129845510404E+01,3.28085072757651E+01,3.70483740633213E+01,3.85528630622150E+01,3.70756945066653E+01,3.45206388776285E+01,3.90307960202633E+01,3.67240031774862E+01,3.26664516881808E+01,4.02018711136825E+01,3.55735298163474E+01,3.56168722341417E+01,3.38452726096196E+01,3.50554915327070E+01,3.47681449339852E+01,3.41555129291301E+01,3.29408303746087E+01
Burundi,BDI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,7.06316523545072E+01,6.92607775081454E+01,6.53247522485528E+01,6.79571987008008E+01,6.58679378587135E+01,6.56705904401240E+01,6.47906643983010E+01,6.38440362053814E+01,6.07144247256428E+01,6.06220317571997E+01,6.22498857030893E+01,6.13192899293799E+01,5.68560901876064E+01,5.72461417890529E+01,6.01309824146566E+01,6.15372363186839E+01,5.85247273052151E+01,5.51113848840927E+01,5.42450378684119E+01,5.36785794850311E+01,5.58787002957979E+01,5.43107130990618E+01,5.35334646564508E+01,5.26186979931473E+01,4.67781086313472E+01,4.81445988637875E+01,5.72215977451191E+01,4.77270188935028E+01,4.80314478388295E+01,4.78899303449648E+01,4.80596542256682E+01,4.64366543243181E+01,4.57861174159037E+01,4.63602302741926E+01,4.54447697543993E+01,4.44965293428288E+01,4.43435521492836E+01,3.73360989702941E+01,4.05909531686726E+01,4.05322866149245E+01,4.04484951902118E+01,4.03473806829760E+01,4.05824006232008E+01,3.98273696577889E+01,3.92616409482716E+01,4.28937123437357E+01
