Country_Name,Country_Code,Indicator_Name,Indicator_Code,_1960,_1961,_1962,_1963,_1964,_1965,_1966,_1967,_1968,_1969,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015
Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83408513924702E+01,,,,,,,,,,9.92738313376416E+01,,,,,,,,,,9.99490607129627E+01,,1.00000000000000E+02,,,
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99941643771670E+01,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35296942394320E+01,,,,,,,,,,3.65648462184016E+01,,,,,,,,,,3.95741679824507E+01,,4.18598783089609E+01,,,
Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64801533627889E+01,,,,,,,,,,2.01840621522605E+01,,,,,,,,,,2.62211167625819E+01,,2.91538731113970E+01,,,
High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92109965162876E+01,,,,,,,,,,9.95106587485975E+01,,,,,,,,,,9.96392866530407E+01,,9.98199746241775E+01,,,
IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.99899831897364E+01,,,,,,,,,,8.57242524053085E+01,,,,,,,,,,9.09387244375333E+01,,9.25471457189307E+01,,,
IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08175448064669E+01,,,,,,,,,,7.55768136386284E+01,,,,,,,,,,8.02308375886531E+01,,8.20132042947489E+01,,,
IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09135602933387E+01,,,,,,,,,,6.86340652550332E+01,,,,,,,,,,7.44674896690218E+01,,7.85029895489638E+01,,,
IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23703862256855E+01,,,,,,,,,,2.62893677809697E+01,,,,,,,,,,3.41210828384268E+01,,3.67290886944387E+01,,,
IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70378466475302E+01,,,,,,,,,,4.19692714280639E+01,,,,,,,,,,4.86596374021018E+01,,5.17272347965767E+01,,,
Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24598090425529E+01,,,,,,,,,,9.57797132572277E+01,,,,,,,,,,9.82416548669568E+01,,9.88517335230557E+01,,,
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90635312407505E+01,,,,,,,,,,9.27832552400251E+01,,,,,,,,,,9.47457038540732E+01,,9.64068906012439E+01,,,
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89601713560798E+01,,,,,,,,,,9.26569085450208E+01,,,,,,,,,,9.46857098771260E+01,,9.60578536957206E+01,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90453735074089E+01,,,,,,,,,,9.27544866855144E+01,,,,,,,,,,9.46932350551006E+01,,9.63770932560887E+01,,,
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98782333352710E+01,,,,,,,,,,2.35792127785114E+01,,,,,,,,,,3.14351981328670E+01,,3.43374657642783E+01,,,
Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.01082295116653E+01,,,,,,,,,,7.49679006166347E+01,,,,,,,,,,7.97295950316230E+01,,8.15141709475776E+01,,,
Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50337728378809E+01,,,,,,,,,,1.74872352943010E+01,,,,,,,,,,2.26685144004033E+01,,2.54200352741029E+01,,,
Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50411323206831E+01,,,,,,,,,,6.47888762136735E+01,,,,,,,,,,7.48115297610785E+01,,7.80282878370954E+01,,,
Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59062044351578E+01,,,,,,,,,,9.04999937918372E+01,,,,,,,,,,9.46305227773229E+01,,9.62013119712851E+01,,,
Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55347705909291E+01,,,,,,,,,,9.02297207305781E+01,,,,,,,,,,9.45731366782061E+01,,9.58971400794669E+01,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55198539116128E+01,,,,,,,,,,9.02226240393310E+01,,,,,,,,,,9.45786321828662E+01,,9.58757003720741E+01,,,
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46208140106256E+01,,,,,,,,,,8.02851005344470E+01,,,,,,,,,,8.58751117778518E+01,,8.77496538792044E+01,,,
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93698679335327E+01,,,,,,,,,,9.97247902182818E+01,,,,,,,,,,9.98788067389655E+01,,9.99069916321002E+01,,,
Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71343353006052E+01,,,,,,,,,,5.88437019964715E+01,,,,,,,,,,6.38276682429064E+01,,6.78418988392972E+01,,,
Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42040751006788E+01,,,,,,,,,,4.64844820792755E+01,,,,,,,,,,4.89435144789942E+01,,5.19441253993063E+01,,,
Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92720922354449E+01,,,,,,,,,,9.96773895143456E+01,,,,,,,,,,9.99662747949162E+01,,9.99920042145486E+01,,,
Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35142885292367E+01,,,,,,,,,,2.69549435241447E+01,,,,,,,,,,3.13961054843745E+01,,3.49084401298843E+01,,,
Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29038924738587E+01,,,,,,,,,,6.44318611611328E+01,,,,,,,,,,6.84809149469957E+01,,7.17476138623607E+01,,,
South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95562645245479E+01,,,,,,,,,,6.12287654716882E+01,,,,,,,,,,7.44358043988032E+01,,7.79596042576840E+01,,,
South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95562645245479E+01,,,,,,,,,,6.12287654716882E+01,,,,,,,,,,7.44358043988032E+01,,7.79596042576840E+01,,,
Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27715701982440E+01,,,,,,,,,,2.60645323630819E+01,,,,,,,,,,3.17720007995233E+01,,3.53069005206104E+01,,,
Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27614134433191E+01,,,,,,,,,,2.60556209842251E+01,,,,,,,,,,3.17649905044678E+01,,3.53007097964446E+01,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27715701982440E+01,,,,,,,,,,2.60645323630819E+01,,,,,,,,,,3.17720007995233E+01,,3.53069005206104E+01,,,
Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30866005077244E+01,,,,,,,,,,9.60897316085367E+01,,,,,,,,,,9.81431553344519E+01,,9.86860775643922E+01,,,
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56491852684832E+01,,,,,,,,,,7.93131738370637E+01,,,,,,,,,,8.30786454093088E+01,,8.45846517511027E+01,,,

